id,condition,if_search_factor,start,end,duration,time_diff_exploration,chart,code,time_elapse_from_start,search_content
96,foresight,non-search,1.48987E+12,1.48987E+12,23,184220,Qorvo ,317318,76699,
96,foresight,non-search,1.48987E+12,1.48987E+12,392,184220,Newfield Exploration ,13890,76722,
96,foresight,non-search,1.48987E+12,1.48987E+12,22,184220,Xylem ,174354,77114,
96,foresight,non-search,1.48987E+12,1.48987E+12,35,184220,Iron Mountain ,18656,77136,
96,foresight,non-search,1.48987E+12,1.48987E+12,16,184220,PulteGroup,14053,77171,
96,foresight,non-search,1.48987E+12,1.48987E+12,14,184220,TECO Energy,14265,77187,
96,foresight,non-search,1.48987E+12,1.48987E+12,28,184220,Allegion ,315801,77201,
96,foresight,non-search,1.48987E+12,1.48987E+12,23,184220,Leggett & Platt,13733,77229,
96,foresight,non-search,1.48987E+12,1.48987E+12,15,184220,Apartment Investment and Management ,18164,77252,
96,foresight,non-search,1.48987E+12,1.48987E+12,13,184220,J B Hunt Transport Services ,13665,77267,
96,foresight,non-search,1.48987E+12,1.48987E+12,46,184220,Huntington Bancshares ,13604,77280,
96,foresight,non-search,1.48987E+12,1.48987E+12,58,184220,Coach ,18223,77326,
96,foresight,non-search,1.48987E+12,1.48987E+12,85,184220,DENTSPLY International,13356,77384,
96,foresight,non-search,1.48987E+12,1.48987E+12,12,184220,Helmerich & Payne,13574,77469,
96,foresight,non-search,1.48987E+12,1.48987E+12,215,184220,Frontier Communications,14636,77481,
96,foresight,non-search,1.48987E+12,1.48987E+12,143,184220,Avery Dennison,13075,77696,
96,foresight,non-search,1.48987E+12,1.48987E+12,123,184220,Zions Bancorporation,14458,77839,
96,foresight,non-search,1.48987E+12,1.48987E+12,393,184220,PerkinElmer,13987,77962,
96,foresight,non-search,1.48987E+12,1.48987E+12,44,184220,First Solar,167230,78355,
96,foresight,non-search,1.48987E+12,1.48987E+12,44,184220,Transocean ,14309,78399,
96,foresight,non-search,1.48987E+12,1.48987E+12,503,184220,ADT,315377,78443,
96,foresight,non-search,1.48987E+12,1.48987E+12,25,184220,Transocean ,14309,78946,
96,foresight,non-search,1.48987E+12,1.48987E+12,10,184220,E*TRADE Financial,18617,78971,
96,foresight,non-search,1.48987E+12,1.48987E+12,15,184220,Mattel,13786,78981,
96,foresight,non-search,1.48987E+12,1.48987E+12,12,184220,Signet Jewelers,31227,79022,
96,foresight,non-search,1.48987E+12,1.48987E+12,14,184220,Apache ,13036,79034,
96,foresight,non-search,1.48987E+12,1.48987E+12,14,184220,Humana ,13603,79061,
96,foresight,non-search,1.48987E+12,1.48987E+12,13,184220,General Mills,13507,79075,
96,foresight,non-search,1.48987E+12,1.48987E+12,24,184220,Regeneron Pharmaceuticals ,14080,79088,
96,foresight,non-search,1.48987E+12,1.48987E+12,219,184220,Texas Instruments ,14281,79112,
96,foresight,non-search,1.48987E+12,1.48987E+12,41,184220,Express Scripts Holding ,13432,79331,
96,foresight,non-search,1.48987E+12,1.48987E+12,233,184220,Stryker ,14228,79372,
96,foresight,non-search,1.48987E+12,1.48987E+12,248,184220,Anthem ,104219,79605,
96,foresight,non-search,1.48987E+12,1.48987E+12,160,184220,Archer Daniels Midland,13047,79853,
96,foresight,non-search,1.48987E+12,1.48987E+12,131,184220,O'Reilly Automotive ,13943,80013,
96,foresight,non-search,1.48987E+12,1.48987E+12,557,184220,Marathon Petroleum,174342,80144,
96,foresight,non-search,1.48987E+12,1.48987E+12,31,184220,Intercontinental Exchange ,105078,80701,
96,foresight,non-search,1.48987E+12,1.48987E+12,31,184220,American Electric Power Company ,13003,80732,
96,foresight,non-search,1.48987E+12,1.48987E+12,42,184220,L Brands ,13741,80763,
96,foresight,non-search,1.48987E+12,1.48987E+12,55,184220,Monster Beverage,107090,80805,
96,foresight,non-search,1.48987E+12,1.48987E+12,55,184220,HCA Holdings ,13272,80860,
96,foresight,non-search,1.48987E+12,1.48987E+12,77,184220,PPG Industries,14028,80915,
96,foresight,non-search,1.48987E+12,1.48987E+12,128,184220,Equity Residential,18623,80992,
96,foresight,non-search,1.48987E+12,1.48987E+12,53,184220,State Street,14212,81120,
96,foresight,non-search,1.48987E+12,1.48987E+12,81,184220,Monsanto,18683,81173,
96,foresight,non-search,1.48987E+12,1.48987E+12,89,184220,Southern ,14182,81254,
96,foresight,non-search,1.48987E+12,1.48987E+12,63,184220,McKesson ,13799,81343,
96,foresight,non-search,1.48987E+12,1.48987E+12,64,184220,Cognizant Technology Solutions,19054,81406,
96,foresight,non-search,1.48987E+12,1.48987E+12,75,184220,LyondellBasell Industries ,174261,81470,
96,foresight,non-search,1.48987E+12,1.48987E+12,64,184220,Marsh & McLennan Companies,13780,81545,
96,foresight,non-search,1.48987E+12,1.48987E+12,166,184220,American Airlines Group ,13022,81609,
96,foresight,non-search,1.48987E+12,1.48987E+12,21,184220,PPL,14027,81775,
96,foresight,non-search,1.48987E+12,1.48987E+12,46,184220,SYSCO ,14253,81796,
96,foresight,non-search,1.48987E+12,1.48987E+12,11,184220,Edison International,13404,81872,
96,foresight,non-search,1.48987E+12,1.48987E+12,11,184220,Macy's,13443,81883,
96,foresight,non-search,1.48987E+12,1.48987E+12,13,184220,Host Hotels and Resorts ,18644,81894,
96,foresight,non-search,1.48987E+12,1.48987E+12,12,184220,D.R. Horton,13337,81907,
96,foresight,non-search,1.48987E+12,1.48987E+12,14,184220,Cincinnati Financial ,13238,81961,
96,foresight,non-search,1.48987E+12,1.48987E+12,12,184220,Comerica ,13275,81975,
96,foresight,non-search,1.48987E+12,1.48987E+12,10,184220,Legg Mason ,13732,81987,
96,foresight,non-search,1.48987E+12,1.48987E+12,16,184220,Murphy Oil ,13853,81997,
,,,1.48987E+12,1.48987E+12,7074,,,,,
,,,1.48987E+12,1.48987E+12,45,,,,,
96,foresight,non-search,1.48987E+12,1.48987E+12,1178,184220,Qorvo ,317318,99860,
96,foresight,non-search,1.48987E+12,1.48987E+12,189,184220,Linear Technology ,13745,101038,
96,foresight,non-search,1.48987E+12,1.48987E+12,809,184220,Delphi Automotive ,314412,101227,
96,foresight,non-search,1.48987E+12,1.48987E+12,468,184220,Linear Technology ,13745,102036,
96,foresight,non-search,1.48987E+12,1.48987E+12,68,184220,Qorvo ,317318,102504,
96,foresight,non-search,1.48987E+12,1.48987E+12,357,184220,Precision Castparts ,14030,102976,
96,foresight,non-search,1.48987E+12,1.48987E+12,393,184220,Cimarex Energy ,19205,103333,
96,foresight,non-search,1.48987E+12,1.48987E+12,156,184220,Wynn Resorts,19091,103726,
96,foresight,non-search,1.48987E+12,1.48987E+12,441,184220,Diamond Offshore Drilling ,18614,103882,
96,foresight,non-search,1.48987E+12,1.48987E+12,237,184220,Equinix ,82480,104323,
96,foresight,non-search,1.48987E+12,1.48987E+12,200,184220,Discovery Communications,97572,104560,
96,foresight,non-search,1.48987E+12,1.48987E+12,276,184220,Cabot Oil & Gas ,13172,104760,
96,foresight,non-search,1.48987E+12,1.48987E+12,347,184220,Garmin,82759,105036,
96,foresight,non-search,1.48987E+12,1.48987E+12,10,184220,Cabot Oil & Gas ,13172,105383,
96,foresight,non-search,1.48987E+12,1.48987E+12,11,184220,Express Scripts Holding ,13432,105414,
96,foresight,non-search,1.48987E+12,1.48987E+12,13,184220,Sealed Air,14142,105425,
96,foresight,non-search,1.48987E+12,1.48987E+12,13,184220,Freeport-McMoRan ,13487,105438,
96,foresight,non-search,1.48987E+12,1.48987E+12,13,184220,Lam Research ,14688,105451,
96,foresight,non-search,1.48987E+12,1.48987E+12,12,184220,Cummins,13329,105464,
96,foresight,non-search,1.48987E+12,1.48987E+12,23,184220,Merck & Co.,14131,105476,
96,foresight,non-search,1.48987E+12,1.48987E+12,13,184220,NextEra Energy ,13483,105499,
96,foresight,non-search,1.48987E+12,1.48987E+12,15,184220,Zions Bancorporation,14458,105512,
96,foresight,non-search,1.48987E+12,1.48987E+12,51,184220,American Express,13004,105584,
96,foresight,non-search,1.48987E+12,1.48987E+12,75,184220,E*TRADE Financial,18617,105635,
96,foresight,non-search,1.48987E+12,1.48987E+12,44,184220,J M Smucker ,13667,105710,
96,foresight,non-search,1.48987E+12,1.48987E+12,12,184220,Wells Fargo,14417,105754,
96,foresight,non-search,1.48987E+12,1.48987E+12,11,184220,Macy's,13443,105766,
96,foresight,non-search,1.48987E+12,1.48987E+12,3630,184220,Navient,315926,106036,
96,foresight,non-search,1.48987E+12,1.48987E+12,1065,184220,Tegna ,13496,109666,
96,foresight,non-search,1.48987E+12,1.48987E+12,616,184220,Michael Kors Holdings ,314517,110731,
96,foresight,non-search,1.48987E+12,1.48987E+12,3540,184220,Tegna ,13496,111347,
96,foresight,non-search,1.48987E+12,1.48987E+12,1465,184220,Tegna ,13496,122571,
96,foresight,non-search,1.48987E+12,1.48987E+12,25,184220,Michael Kors Holdings ,314517,124036,
,,,1.48987E+12,1.48987E+12,925,,,,,
96,foresight,non-search,1.48987E+12,1.48987E+12,97,184220,Transocean ,14309,143798,
96,foresight,non-search,1.48987E+12,1.48987E+12,2778,184220,McDonald's ,13796,143895,
96,foresight,non-search,1.48987E+12,1.48987E+12,1026,184220,Transocean ,14309,146673,
96,foresight,non-search,1.48987E+12,1.48987E+12,494,184220,Kraft Heinz ,317777,147699,
96,foresight,non-search,1.48987E+12,1.48987E+12,441,184220,Transocean ,14309,148193,
96,foresight,non-search,1.48987E+12,1.48987E+12,538,184220,Kraft Heinz ,317777,148634,
96,foresight,non-search,1.48987E+12,1.48987E+12,22,184220,DTE Energy ,13387,149172,
96,foresight,non-search,1.48987E+12,1.48987E+12,62,184220,United Technologies ,14350,149194,
,,,1.48987E+12,1.48987E+12,1,,,,,
96,foresight,non-search,1.48987E+12,1.48987E+12,14,184220,Darden Restaurants,13343,157219,
96,foresight,non-search,1.48987E+12,1.48987E+12,12,184220,Equinix ,82480,157325,
96,foresight,non-search,1.48987E+12,1.48987E+12,11,184220,Ralph Lauren,18707,157337,
96,foresight,non-search,1.48987E+12,1.48987E+12,12,184220,Western Digital,18933,157348,
96,foresight,non-search,1.48987E+12,1.48987E+12,58,184220,Time Warner Cable ,105715,157360,
96,foresight,non-search,1.48987E+12,1.48987E+12,63,184220,Paychex,13972,157418,
96,foresight,non-search,1.48987E+12,1.48987E+12,34,184220,AFLAC ,12963,157481,
96,foresight,non-search,1.48987E+12,1.48987E+12,36,184220,DENTSPLY International,13356,157515,
96,foresight,non-search,1.48987E+12,1.48987E+12,63,184220,Universal Health Services,14356,157703,
96,foresight,non-search,1.48987E+12,1.48987E+12,5562,184220,Total System Services,18738,157766,
,,,1.48987E+12,1.48987E+12,1,,,,,
96,foresight,non-search,1.48987E+12,1.48987E+12,12,184220,Total System Services,18738,163395,
,,,1.48987E+12,1.48987E+12,1,,,,,
96,foresight,non-search,1.48987E+12,1.48987E+12,14,184220,Darden Restaurants,13343,163417,
,,,1.48987E+12,1.48987E+12,1372,,,,,
96,foresight,non-search,1.48987E+12,1.48987E+12,14,184220,Diamond Offshore Drilling ,18614,171191,
96,foresight,non-search,1.48987E+12,1.48987E+12,12,184220,Comerica ,13275,171205,
96,foresight,non-search,1.48987E+12,1.48987E+12,15,184220,Kansas City Southern,18788,171217,
96,foresight,non-search,1.48987E+12,1.48987E+12,16,184220,Scripps Networks Interactive,170095,171232,
96,foresight,non-search,1.48987E+12,1.48987E+12,46,184220,Microsoft ,13829,171561,
96,foresight,non-search,1.48987E+12,1.48987E+12,40,184220,Tegna ,13496,171607,
96,foresight,non-search,1.48987E+12,1.48987E+12,2338,184220,HCA Holdings ,13272,171647,
96,foresight,non-search,1.48987E+12,1.48987E+12,648,184220,Amazon.com,18155,173985,
96,foresight,non-search,1.48987E+12,1.48987E+12,79,184220,HCA Holdings ,13272,174633,
96,foresight,non-search,1.48987E+12,1.48987E+12,347,184220,Tegna ,13496,174712,
96,foresight,non-search,1.48987E+12,1.48987E+12,315,184220,HCA Holdings ,13272,175059,
96,foresight,non-search,1.48987E+12,1.48987E+12,402,184220,Amazon.com,18155,175374,
96,foresight,non-search,1.48987E+12,1.48987E+12,1214,184220,Berkshire Hathaway,18957,175776,
97,foresight,non-search,1.48987E+12,1.48987E+12,51,490752,United Parcel Service,18744,2853,
97,foresight,non-search,1.48987E+12,1.48987E+12,123,490752,Walgreens Boots Alliance ,317868,2904,
97,foresight,non-search,1.48987E+12,1.48987E+12,299,490752,Eli Lilly ,13411,3027,
97,foresight,non-search,1.48987E+12,1.48987E+12,26,490752,United Technologies ,14350,3326,
97,foresight,non-search,1.48987E+12,1.48987E+12,30,490752,General Dynamics ,13505,3352,
97,foresight,non-search,1.48987E+12,1.48987E+12,27,490752,Emerson Electric ,13413,3382,
97,foresight,non-search,1.48987E+12,1.48987E+12,459,490752,Waste Management,14405,3409,
,,,1.48987E+12,1.48987E+12,1,,,,,
97,foresight,non-search,1.48987E+12,1.48987E+12,56,490752,Darden Restaurants,13343,99793,
,,,1.48987E+12,1.48987E+12,0,,,,,
98,foresight,non-search,1.48987E+12,1.48987E+12,133,238878,Consol Energy,18203,553,
98,foresight,non-search,1.48987E+12,1.48987E+12,12,238878,Mead Johnson Nutrition ,170225,736,
98,foresight,non-search,1.48987E+12,1.48987E+12,9,238878,Eversource Energy,13907,748,
98,foresight,non-search,1.48987E+12,1.48987E+12,17,238878,Macy's,13443,757,
98,foresight,non-search,1.48987E+12,1.48987E+12,16,238878,Altera ,12994,774,
98,foresight,non-search,1.48987E+12,1.48987E+12,7,238878,Clorox ,13257,790,
98,foresight,non-search,1.48987E+12,1.48987E+12,5,238878,Campbell Soup,13179,797,
98,foresight,non-search,1.48987E+12,1.48987E+12,10,238878,Centurylink ,13212,802,
98,foresight,non-search,1.48987E+12,1.48987E+12,11,238878,Western Digital,18933,812,
98,foresight,non-search,1.48987E+12,1.48987E+12,11,238878,Vornado Realty Trust,18753,823,
98,foresight,non-search,1.48987E+12,1.48987E+12,10,238878,Hartford Financial Services Group ,13565,834,
98,foresight,non-search,1.48987E+12,1.48987E+12,11,238878,Analog Devices,13025,844,
98,foresight,non-search,1.48987E+12,1.48987E+12,12,238878,PACCAR ,13956,855,
98,foresight,non-search,1.48987E+12,1.48987E+12,10,238878,Zoetis ,315623,899,
98,foresight,non-search,1.48987E+12,1.48987E+12,15,238878,Archer Daniels Midland,13047,909,
98,foresight,non-search,1.48987E+12,1.48987E+12,17,238878,Express Scripts Holding ,13432,924,
98,foresight,non-search,1.48987E+12,1.48987E+12,6,238878,Visa ,169892,5429,
98,foresight,non-search,1.48987E+12,1.48987E+12,47,238878,Coca-Cola,13264,5435,
98,foresight,non-search,1.48987E+12,1.48987E+12,120,238878,Accenture ,81049,5482,
98,foresight,non-search,1.48987E+12,1.48987E+12,226,238878,Costco Wholesale ,13318,5602,
98,foresight,non-search,1.48987E+12,1.48987E+12,192,238878,Accenture ,81049,5828,
98,foresight,non-search,1.48987E+12,1.48987E+12,23,238878,American Express,13004,6020,
98,foresight,non-search,1.48987E+12,1.48987E+12,11,238878,Mondelez International ,18664,6043,
98,foresight,non-search,1.48987E+12,1.48987E+12,6,238878,Verizon Communications,14647,6054,
98,foresight,non-search,1.48987E+12,1.48987E+12,22,238878,Walt Disney ,14398,6060,
98,foresight,non-search,1.48987E+12,1.48987E+12,51,238878,Microsoft ,13829,8536,
98,foresight,non-search,1.48987E+12,1.48987E+12,13,238878,Alphabet ,103702,8587,
,,,1.48987E+12,1.48987E+12,1,,,,,
98,foresight,non-search,1.48987E+12,1.48987E+12,44,238878,Consol Energy,18203,14496,
,,,1.48987E+12,1.48987E+12,1,,,,,
98,foresight,non-search,1.48987E+12,1.48987E+12,13,238878,Consol Energy,18203,17167,
98,foresight,non-search,1.48987E+12,1.48987E+12,24,238878,Linear Technology ,13745,19607,
98,foresight,non-search,1.48987E+12,1.48987E+12,7,238878,Sempra Energy,14147,20577,
98,foresight,non-search,1.48987E+12,1.48987E+12,6,238878,Boston Scientific ,13146,20599,
98,foresight,non-search,1.48987E+12,1.48987E+12,12,238878,Mylan ,13856,20605,
98,foresight,non-search,1.48987E+12,1.48987E+12,7,238878,Macy's,13443,20617,
98,foresight,non-search,1.48987E+12,1.48987E+12,11,238878,Tegna ,13496,21491,
98,foresight,non-search,1.48987E+12,1.48987E+12,12,238878,Macy's,13443,21509,
98,foresight,non-search,1.48987E+12,1.48987E+12,6,238878,Mylan ,13856,21521,
98,foresight,non-search,1.48987E+12,1.48987E+12,11,238878,Ralph Lauren,18707,21527,
98,foresight,non-search,1.48987E+12,1.48987E+12,5,238878,Pioneer Natural Resources,14006,21554,
98,foresight,non-search,1.48987E+12,1.48987E+12,5,238878,WestRock ,317793,21559,
98,foresight,non-search,1.48987E+12,1.48987E+12,5,238878,Roper Technologies ,14102,21564,
98,foresight,non-search,1.48987E+12,1.48987E+12,6,238878,Pentair ,13980,21569,
98,foresight,non-search,1.48987E+12,1.48987E+12,6,238878,CarMax,18605,21575,
98,foresight,non-search,1.48987E+12,1.48987E+12,6,238878,Kimco Realty,18662,21581,
98,foresight,non-search,1.48987E+12,1.48987E+12,5,238878,Expedia ,112567,21587,
98,foresight,non-search,1.48987E+12,1.48987E+12,12,238878,Cameron International ,14678,21592,
98,foresight,non-search,1.48987E+12,1.48987E+12,11,238878,Delphi Automotive ,314412,21614,
,,,1.48987E+12,1.48987E+12,0,,,,,
98,foresight,non-search,1.48987E+12,1.48987E+12,26,238878,Consol Energy,18203,22298,
98,foresight,non-search,1.48987E+12,1.48987E+12,9,238878,Hasbro,13567,22792,
98,foresight,non-search,1.48987E+12,1.48987E+12,15,238878,Mylan ,13856,22801,
98,foresight,non-search,1.48987E+12,1.48987E+12,8,238878,Wells Fargo,14417,22816,
98,foresight,non-search,1.48987E+12,1.48987E+12,7,238878,Xerox,14447,22824,
98,foresight,non-search,1.48987E+12,1.48987E+12,97,238878,Expeditors International of Washington,13431,23717,
98,foresight,non-search,1.48987E+12,1.48987E+12,38,238878,Expedia ,112567,23814,
,,,1.48987E+12,1.48987E+12,0,,,,,
98,foresight,non-search,1.48987E+12,1.48987E+12,23,238878,Consol Energy,18203,24254,
,,,1.48987E+12,1.48987E+12,1,,,,,
98,foresight,non-search,1.48987E+12,1.48987E+12,282,238878,Apple,13040,25062,
,,,1.48987E+12,1.48987E+12,1,,,,,
98,foresight,non-search,1.48987E+12,1.48987E+12,94,238878,Consol Energy,18203,25436,
98,foresight,non-search,1.48987E+12,1.48987E+12,17,238878,Expeditors International of Washington,13431,41181,
98,foresight,non-search,1.48987E+12,1.48987E+12,18,238878,Cognizant Technology Solutions,19054,41198,
98,foresight,non-search,1.48987E+12,1.48987E+12,308,238878,Henry Schein,18238,41216,
98,foresight,non-search,1.48987E+12,1.48987E+12,29,238878,SanDisk ,14700,41524,
98,foresight,non-search,1.48987E+12,1.48987E+12,15,238878,CSX ,13326,41553,
98,foresight,non-search,1.48987E+12,1.48987E+12,8,238878,Chevron ,13228,41568,
98,foresight,non-search,1.48987E+12,1.48987E+12,29,238878,Leggett & Platt,13733,41576,
98,foresight,non-search,1.48987E+12,1.48987E+12,23,238878,Dominion Resources,13375,41605,
98,foresight,non-search,1.48987E+12,1.48987E+12,26,238878,Merck & Co.,14131,41628,
98,foresight,non-search,1.48987E+12,1.48987E+12,35,238878,NextEra Energy ,13483,41654,
98,foresight,non-search,1.48987E+12,1.48987E+12,100,238878,Zions Bancorporation,14458,41689,
98,foresight,non-search,1.48987E+12,1.48987E+12,19,238878,Zions Bancorporation,14458,42303,
98,foresight,non-search,1.48987E+12,1.48987E+12,573,238878,Mead Johnson Nutrition ,170225,42322,
98,foresight,non-search,1.48987E+12,1.48987E+12,17,238878,Boston Scientific ,13146,42933,
98,foresight,non-search,1.48987E+12,1.48987E+12,12,238878,Ralph Lauren,18707,42950,
98,foresight,non-search,1.48987E+12,1.48987E+12,26,238878,Hasbro,13567,42962,
98,foresight,non-search,1.48987E+12,1.48987E+12,20,238878,Bank of America,13089,42988,
98,foresight,non-search,1.48987E+12,1.48987E+12,118,238878,Mylan ,13856,43008,
98,foresight,non-search,1.48987E+12,1.48987E+12,14,238878,Bank of America,13089,43126,
98,foresight,non-search,1.48987E+12,1.48987E+12,346,238878,Hasbro,13567,43140,
98,foresight,non-search,1.48987E+12,1.48987E+12,140,238878,Bank of America,13089,43669,
98,foresight,non-search,1.48987E+12,1.48987E+12,107,238878,Estee Lauder Companies ,18669,43809,
98,foresight,non-search,1.48987E+12,1.48987E+12,227,238878,Estee Lauder Companies ,18669,44216,
98,foresight,non-search,1.48987E+12,1.48987E+12,83,238878,Navient,315926,44537,
98,foresight,non-search,1.48987E+12,1.48987E+12,483,238878,Navient,315926,45012,
98,foresight,non-search,1.48987E+12,1.48987E+12,578,238878,Tegna ,13496,45495,
98,foresight,non-search,1.48987E+12,1.48987E+12,2007,238878,Michael Kors Holdings ,314517,46073,
98,foresight,non-search,1.48987E+12,1.48987E+12,28,238878,Xerox,14447,49044,
98,foresight,non-search,1.48987E+12,1.48987E+12,35,238878,Dr Pepper Snapple Group,169791,49072,
98,foresight,non-search,1.48987E+12,1.48987E+12,20,238878,Eli Lilly ,13411,49107,
98,foresight,non-search,1.48987E+12,1.48987E+12,20,238878,Williams Companies ,14436,49127,
98,foresight,non-search,1.48987E+12,1.48987E+12,5,238878,McDonald's ,13796,49147,
98,foresight,non-search,1.48987E+12,1.48987E+12,21,238878,AmerisourceBergen ,18208,49152,
98,foresight,non-search,1.48987E+12,1.48987E+12,19,238878,Keurig Green Mountain ,18784,49173,
98,foresight,non-search,1.48987E+12,1.48987E+12,16,238878,Scripps Networks Interactive,170095,49192,
98,foresight,non-search,1.48987E+12,1.48987E+12,50,238878,Mondelez International ,18664,50174,
98,foresight,non-search,1.48987E+12,1.48987E+12,44,238878,Boston Scientific ,13146,50224,
98,foresight,non-search,1.48987E+12,1.48987E+12,51,238878,Ralph Lauren,18707,50268,
98,foresight,non-search,1.48987E+12,1.48987E+12,3760,238878,E*TRADE Financial,18617,50319,
98,foresight,non-search,1.48987E+12,1.48987E+12,276,238878,Medtronic ,13808,54079,
98,foresight,non-search,1.48987E+12,1.48987E+12,242,238878,Stanley Black & Decker,14209,54355,
98,foresight,non-search,1.48987E+12,1.48987E+12,247,238878,Medtronic ,13808,54597,
98,foresight,non-search,1.48987E+12,1.48987E+12,7,238878,J M Smucker ,13667,54844,
98,foresight,non-search,1.48987E+12,1.48987E+12,94,238878,Wells Fargo,14417,54851,
98,foresight,non-search,1.48987E+12,1.48987E+12,55,238878,Macy's,13443,54945,
98,foresight,non-search,1.48987E+12,1.48987E+12,676,238878,Estee Lauder Companies ,18669,55000,
98,foresight,non-search,1.48987E+12,1.48987E+12,847,238878,Macy's,13443,55676,
98,foresight,non-search,1.48987E+12,1.48987E+12,603,238878,Wells Fargo,14417,56523,
98,foresight,non-search,1.48987E+12,1.48987E+12,26,238878,J M Smucker ,13667,57126,
98,foresight,non-search,1.48987E+12,1.48987E+12,117,238878,Medtronic ,13808,57152,
98,foresight,non-search,1.48987E+12,1.48987E+12,160,238878,Stanley Black & Decker,14209,57269,
98,foresight,non-search,1.48987E+12,1.48987E+12,156,238878,CIGNA ,13237,57429,
98,foresight,non-search,1.48987E+12,1.48987E+12,599,238878,PG&E ,13990,57586,
98,foresight,non-search,1.48987E+12,1.48987E+12,47,238878,CIGNA ,13237,58185,
98,foresight,non-search,1.48987E+12,1.48987E+12,11,238878,Eli Lilly ,13411,58232,
98,foresight,non-search,1.48987E+12,1.48987E+12,45,238878,Williams Companies ,14436,58243,
98,foresight,non-search,1.48987E+12,1.48987E+12,30,238878,Best Buy Co ,13118,58288,
98,foresight,non-search,1.48987E+12,1.48987E+12,37,238878,AmerisourceBergen ,18208,58318,
98,foresight,non-search,1.48987E+12,1.48987E+12,18,238878,American Electric Power Company ,13003,58355,
98,foresight,non-search,1.48987E+12,1.48987E+12,21,238878,FMC Technologies,18629,58404,
98,foresight,non-search,1.48987E+12,1.48987E+12,26,238878,Citigroup ,13244,58425,
98,foresight,non-search,1.48987E+12,1.48987E+12,98,238878,Cummins,13329,58451,
98,foresight,non-search,1.48987E+12,1.48987E+12,26,238878,Citigroup ,13244,58549,
98,foresight,non-search,1.48987E+12,1.48987E+12,25,238878,FMC Technologies,18629,58575,
98,foresight,non-search,1.48987E+12,1.48987E+12,18,238878,American Electric Power Company ,13003,58630,
98,foresight,non-search,1.48987E+12,1.48987E+12,12,238878,AmerisourceBergen ,18208,58648,
98,foresight,non-search,1.48987E+12,1.48987E+12,15,238878,Best Buy Co ,13118,58660,
98,foresight,non-search,1.48987E+12,1.48987E+12,16,238878,Texas Instruments ,14281,58675,
98,foresight,non-search,1.48987E+12,1.48987E+12,8,238878,Michael Kors Holdings ,314517,58874,
98,foresight,non-search,1.48987E+12,1.48987E+12,7,238878,Macy's,13443,58906,
98,foresight,non-search,1.48987E+12,1.48987E+12,12,238878,Mylan ,13856,58913,
98,foresight,non-search,1.48987E+12,1.48987E+12,16,238878,Ralph Lauren,18707,58925,
98,foresight,non-search,1.48987E+12,1.48987E+12,24,238878,Hasbro,13567,58941,
98,foresight,non-search,1.48987E+12,1.48987E+12,247,238878,Mondelez International ,18664,58965,
98,foresight,non-search,1.48987E+12,1.48987E+12,22,238878,Hasbro,13567,59212,
98,foresight,non-search,1.48987E+12,1.48987E+12,728,238878,Estee Lauder Companies ,18669,59728,
98,foresight,non-search,1.48987E+12,1.48987E+12,384,238878,Macy's,13443,60456,
98,foresight,non-search,1.48987E+12,1.48987E+12,85,238878,Mylan ,13856,60840,
98,foresight,non-search,1.48987E+12,1.48987E+12,268,238878,Ralph Lauren,18707,60925,
98,foresight,non-search,1.48987E+12,1.48987E+12,27,238878,Boston Scientific ,13146,61193,
98,foresight,non-search,1.48987E+12,1.48987E+12,15,238878,Pioneer Natural Resources,14006,61258,
98,foresight,non-search,1.48987E+12,1.48987E+12,16,238878,Sempra Energy,14147,61273,
98,foresight,non-search,1.48987E+12,1.48987E+12,27,238878,Morgan Stanley,13849,61289,
,,,1.48987E+12,1.48987E+12,39,,,,,
,,,1.48987E+12,1.48987E+12,100,,,,,
98,foresight,non-search,1.48987E+12,1.48987E+12,88,238878,Kimco Realty,18662,62483,
98,foresight,non-search,1.48987E+12,1.48987E+12,35,238878,CarMax,18605,62571,
98,foresight,non-search,1.48987E+12,1.48987E+12,43,238878,Cameron International ,14678,63460,
98,foresight,non-search,1.48987E+12,1.48987E+12,27,238878,Computer Sciences ,13287,63503,
98,foresight,non-search,1.48987E+12,1.48987E+12,53,238878,CBRE Group ,97562,63530,
98,foresight,non-search,1.48987E+12,1.48987E+12,205,238878,Anadarko Petroleum ,13024,63583,
98,foresight,non-search,1.48987E+12,1.48987E+12,97,238878,BorgWarner,13145,63788,
98,foresight,non-search,1.48987E+12,1.48987E+12,7,238878,SanDisk ,14700,63885,
98,foresight,non-search,1.48987E+12,1.48987E+12,30,238878,Henry Schein,18238,63892,
98,foresight,non-search,1.48987E+12,1.48987E+12,28,238878,Allergan ,14409,63922,
98,foresight,non-search,1.48987E+12,1.48987E+12,22,238878,Mosaic ,104240,63950,
98,foresight,non-search,1.48987E+12,1.48987E+12,24,238878,Flowserve,13472,63972,
98,foresight,non-search,1.48987E+12,1.48987E+12,33,238878,Roper Technologies ,14102,63996,
98,foresight,non-search,1.48987E+12,1.48987E+12,52,238878,WestRock ,317793,64029,
98,foresight,non-search,1.48987E+12,1.48987E+12,62,238878,Pioneer Natural Resources,14006,64081,
98,foresight,non-search,1.48987E+12,1.48987E+12,177,238878,Mead Johnson Nutrition ,170225,64143,
98,foresight,non-search,1.48987E+12,1.48987E+12,5,238878,Zions Bancorporation,14458,64320,
98,foresight,non-search,1.48987E+12,1.48987E+12,69,238878,Fifth Third Bancorp,13447,64325,
